Sequencing Run	Viral genome	Viral name	Virus genome length	Paired read count	Covered bases
SRR23971485	NC_004442.1	Canine_minute_virus,_complete_genome	5097	422	4010
SRR23971485	NC_002306.3	Feline_infectious_peritonitis_virus,_complete_genome	29355	1	43
SRR23971485	NC_004905.2	Influenza_A_virus_(A/Hong_Kong/1073/99(H9N2))_segment_5,_complete_sequence	1557	1	43
SRR23971485	NC_038861.1	Transmissible_gastroenteritis_virus_complete_genome,_genomic_RNA	28586	3	129
SRR23971426	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	2	86
SRR23971426	NC_017940.1	European_sheatfish_virus,_complete_genome	127732	3	86
SRR23971426	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	1	43
SRR23971426	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	2	86
SRR23971426	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	1	43
SRR23971426	NC_001543.1	Rabbit_hemorrhagic_disease_virus-FRG,_complete_genome	7437	1	43
SRR23971426	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	1	43
SRR23971426	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	15	542
SRR23971426	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	17	429
SRR23971426	NC_001539.1	Canine_parvovirus,_complete_genome	5323	22	766
SRR23971426	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	3	129
SRR23971426	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	32	1118
SRR23971426	NC_002188.1	Fowlpox_virus,_complete_genome	288539	2	86
SRR23971426	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	14	427
SRR23971482	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	1	43
SRR23971482	NC_004800.1	Goose_hemorrhagic_polyomavirus,_complete_genome	5256	1	43
SRR23971482	NC_017940.1	European_sheatfish_virus,_complete_genome	127732	2	86
SRR23971482	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	2	86
SRR23971482	NC_009334.1	Human_herpesvirus_4,_complete_genome	172764	2	86
SRR23971482	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	15	621
SRR23971482	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	1	43
SRR23971482	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	3	129
SRR23971482	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	4	171
SRR23971482	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	5	175
SRR23971482	NC_001539.1	Canine_parvovirus,_complete_genome	5323	226	3486
SRR23971482	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	8	228
SRR23971482	NC_034266.1	Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome	204237	31	1289
SRR23971482	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	1	43
SRR23971482	NC_039194.1	Avian_paramyxovirus_6_strain_APMV-6/Goose/FarEast/4440/2003,_complete_genome	16236	1	43
SRR23971482	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	4	172
SRR23971482	NC_004442.1	Canine_minute_virus,_complete_genome	5097	34	1150
SRR23971482	NC_038861.1	Transmissible_gastroenteritis_virus_complete_genome,_genomic_RNA	28586	2	43
SRR23971554	NC_026011.1	Betacoronavirus_HKU24_strain_HKU24-R05005I,_complete_genome	31249	1	93
SRR23971554	NC_038305.1	Boone_cardiovirus_1_isolate_BCV-1_polyprotein_gene,_complete_cds	8530	3	137
SRR23971554	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	524	5715
SRR23971554	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	4	201
SRR23971554	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	4	202
SRR23971554	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	73	2460
SRR23971537	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	248	1665
SRR23971537	NC_004800.1	Goose_hemorrhagic_polyomavirus,_complete_genome	5256	2	86
SRR23971537	NC_026426.1	Influenza_A_virus_(A/Shanghai/02/2013(H7N9))_segment_5_nucleocapsid_protein_(NP)_gene,_complete_cds	1506	1	43
SRR23971537	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	44	1228
SRR23971537	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	1	43
SRR23971537	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	9	198
SRR23971537	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	234	1710
SRR23971537	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	1	43
SRR23971537	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	12	394
SRR23971537	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	1	43
SRR23971537	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	1	43
SRR23971537	NC_020499.1	Canine_bocavirus_1_isolate_Con-161,_complete_genome	5413	1	43
SRR23971537	NC_026422.1	Influenza_A_virus_(A/Shanghai/02/2013(H7N9))_segment_1_polymerase_PB2_(PB2)_gene,_complete_cds	2280	1	43
SRR23971537	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	3	43
SRR23971537	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	8	61
SRR23971537	NC_001539.1	Canine_parvovirus,_complete_genome	5323	6957	4423
SRR23971537	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	31	435
SRR23971537	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	18	653
SRR23971537	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	1	43
SRR23971537	NC_026423.1	Influenza_A_virus_(A/Shanghai/02/2013(H7N9))_segment_2_polymerase_PB1_(PB1)_and_PB1-F2_protein_(PB1-F2)_genes,_complete_cds	2297	3	115
SRR23971537	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	4	172
SRR23971537	OM451162.1	MAG:_Hedgehog_chapparvovirus_6_isolate_HeN-F2_genomic_sequence	4461	1	43
SRR23971537	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	3	129
SRR23971537	NC_006148.1	Snake_parvovirus_1,_complete_genome	4432	7	257
SRR23971442	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	1	93
SRR23971497	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	1	43
SRR23971497	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	176	6743
SRR23971497	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	1	43
SRR23971497	NC_055165.1	Shrimp_hemocyte_iridescent_virus_isolate_20141215,_complete_genome	165809	1	43
SRR23971497	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	1	43
SRR23971497	NC_001539.1	Canine_parvovirus,_complete_genome	5323	1	43
SRR23971497	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	21	840
SRR23971497	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	1	43
SRR23971435	NC_004442.1	Canine_minute_virus,_complete_genome	5097	2	186
SRR23971548	NC_001539.1	Canine_parvovirus,_complete_genome	5323	2	142
SRR23971548	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	3	213
SRR23971548	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	18	1304
SRR23971548	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	3	316
SRR23971548	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	1	93
SRR23971513	NC_040594.1	Picalivirus_A_isolate_PicaV-A,_complete_genome	8966	98	3224
SRR23971513	NC_001943.1	Human_astrovirus,_complete_genome	6813	21	1037
SRR23971513	NC_038305.1	Boone_cardiovirus_1_isolate_BCV-1_polyprotein_gene,_complete_cds	8530	6	553
SRR23971513	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	5291	6107
SRR23971513	NC_016155.1	Astrovirus_MLB2,_complete_genome	6119	6	512
SRR23971513	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	8	647
SRR23971513	NC_032965.1	Hubei_tombus-like_virus_2_strain_WHSFII19265_hypothetical_protein_1,_hypothetical_protein_2,_hypothetical_protein_3,_and_hypothetical_protein_4_genes,_complete_cds	5510	7	888
SRR23971513	NC_003605.1	Lettuce_mosaic_virus,_complete_genome	10080	3	279
SRR23971576	NC_045512.2	Severe_acute_respiratory_syndrome_coronavirus_2_isolate_Wuhan-Hu-1,_complete_genome	29903	28	3785
SRR23971576	NC_031275.1	Wenzhou_Crab_Virus_1_strain_RBX2_nucleocapsid_(N),_glycoprotein_(G),_and_RNA-dependent_RNA_polymerase_(L)_genes,_complete_cds	9591	24	2976
SRR23971576	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	1	93
SRR23971576	NC_055165.1	Shrimp_hemocyte_iridescent_virus_isolate_20141215,_complete_genome	165809	12395	153392
SRR23971576	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	16	1660
SRR23971576	NC_032890.1	Wenzhou_channeled_applesnail_virus_3_strain_BHBei77067_hypothetical_protein_gene,_complete_cds	8377	69	4652
SRR23971576	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	1	131
SRR23971576	NC_008514.1	Siniperca_chuatsi_rhabdovirus,_complete_genome	11545	3	186
SRR23971576	NC_014793.1	Mud_crab_dicistrovirus,_complete_genome	10436	4	258
SRR23971576	NC_026812.1	Chinook_salmon_bafinivirus_isolate_NIDO,_complete_genome	27004	1	93
SRR23971576	NC_022089.1	Parvovirus_NIH-CQV_putative_15-kDa_protein,_putative_replication_associated_protein_(rep),_and_putative_capsid_protein_(cap)_genes,_complete_cds	3780	1	141
SRR23971576	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	503	8092
SRR23971576	NC_032523.1	Beihai_mantis_shrimp_virus_6_strain_BHXG24422_RNA-dependent_RNA_polymerase,_hypothetical_protein,_and_B2-like_protein_genes,_complete_cds	3209	32	695
SRR23971456	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	2	186
SRR23971456	NC_001539.1	Canine_parvovirus,_complete_genome	5323	2	117
SRR23971456	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	9	1006
SRR23971561	NC_040594.1	Picalivirus_A_isolate_PicaV-A,_complete_genome	8966	1	100
SRR23971561	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	23	1131
SRR23971551	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	1	106
SRR23971551	NC_001539.1	Canine_parvovirus,_complete_genome	5323	11	1173
SRR23971558	OM451194.1	MAG:_Cadicivirus_B_isolate_HeN-F3_polyprotein_P1_and_polyprotein_P2/P3_genes,_complete_cds	8836	24	1633
SRR23971558	NC_001539.1	Canine_parvovirus,_complete_genome	5323	1	165
SRR23971558	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	43	2154
SRR23971558	OM451195.1	MAG:_Hedgehog_dicipivirus_2_isolate_HeN-F3_polyprotein_P2/P3_gene,_complete_cds	8598	101	3393
SRR23971462	OM451194.1	MAG:_Cadicivirus_B_isolate_HeN-F3_polyprotein_P1_and_polyprotein_P2/P3_genes,_complete_cds	8836	19	93
SRR23971462	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	33	378
SRR23971462	OM451195.1	MAG:_Hedgehog_dicipivirus_2_isolate_HeN-F3_polyprotein_P2/P3_gene,_complete_cds	8598	52	186
SRR23971428	NC_001457.1	Human_papillomavirus_type_4,_complete_genome	7353	18	132
SRR23971428	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	63	1267
SRR23971428	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	4	93
SRR23971428	NC_001806.2	Human_herpesvirus_1_strain_17,_complete_genome	152222	134	2714
SRR23971428	NC_046963.1	Guangdong_red-banded_snake_torovirus_strain_LPSF30546_1ab_protein,_spike_protein,_hypothetical_protein,_and_putative_glycoprotein_genes,_complete_cds	30859	23	557
SRR23971428	AC_000017.1	Human_adenovirus_type_1,_complete_genome	36001	14	292
SRR23971414	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	40	1499
SRR23971414	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	1	43
SRR23971414	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	1	43
SRR23971414	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	1	43
SRR23971414	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	9	278
SRR23971414	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	7	210
SRR23971414	NC_001539.1	Canine_parvovirus,_complete_genome	5323	234	3696
SRR23971414	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	3	97
SRR23971414	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	3	129
SRR23971414	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	3	129
SRR23971414	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	6	214
SRR23971414	NC_002577.1	Gallid_herpesvirus_3,_complete_genome	164270	2	86
SRR23971414	NC_018401.1	Gyrovirus_4,_complete_genome	2034	1	43
SRR23971414	NC_002188.1	Fowlpox_virus,_complete_genome	288539	1	43
SRR23971414	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	1	43
SRR23971414	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	6	172
SRR23971466	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	16	558
SRR23971466	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	2	86
SRR23971466	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	4	131
SRR23971466	NC_001539.1	Canine_parvovirus,_complete_genome	5323	121	2575
SRR23971466	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	18	402
SRR23971466	NC_039194.1	Avian_paramyxovirus_6_strain_APMV-6/Goose/FarEast/4440/2003,_complete_genome	16236	13	516
SRR23971466	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	3	129
SRR23971466	NC_002577.1	Gallid_herpesvirus_3,_complete_genome	164270	6	258
SRR23971466	NC_001623.1	Autographa_californica_nucleopolyhedrovirus,_complete_genome	133894	1	43
SRR23971466	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	12	430
SRR23971466	NC_002188.1	Fowlpox_virus,_complete_genome	288539	1	43
SRR23971466	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	7	257
SRR23971466	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	3	124
SRR23971508	OM451123.1	MAG:_Canine_coronavirus_isolate_HeB-G1,_complete_genome	29340	2	235
SRR23971508	NC_032481.1	Beihai_mollusks_virus_2_strain_WZSLuoI86113_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	9054	1	186
SRR23971508	NC_045512.2	Severe_acute_respiratory_syndrome_coronavirus_2_isolate_Wuhan-Hu-1,_complete_genome	29903	14	1653
SRR23971508	NC_031275.1	Wenzhou_Crab_Virus_1_strain_RBX2_nucleocapsid_(N),_glycoprotein_(G),_and_RNA-dependent_RNA_polymerase_(L)_genes,_complete_cds	9591	17	1699
SRR23971508	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	72	9829
SRR23971508	NC_001543.1	Rabbit_hemorrhagic_disease_virus-FRG,_complete_genome	7437	1	93
SRR23971508	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	1	93
SRR23971508	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	1	186
SRR23971508	NC_001539.1	Canine_parvovirus,_complete_genome	5323	13	1247
SRR23971508	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	2	279
SRR23971508	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	233	5632
SRR23971508	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	7	1141
SRR23971508	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	24	3064
SRR23971508	NC_022249.1	Feline_astrovirus_2_strain_1637F,_complete_genome	6795	5	442
SRR23971508	NC_033172.1	Wenzhou_gastropodes_virus_2_strain_WZSLuoI86086_hypothetical_protein_gene,_complete_cds	8926	1	186
SRR23971508	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	2	93
SRR23971508	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	3	408
SRR23971508	NC_008514.1	Siniperca_chuatsi_rhabdovirus,_complete_genome	11545	1	173
SRR23971508	NC_026812.1	Chinook_salmon_bafinivirus_isolate_NIDO,_complete_genome	27004	2	279
SRR23971508	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	4	322
SRR23971508	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	3	230
SRR23971508	NC_032811.1	Hubei_unio_douglasiae_virus_2_strain_WHBL72658_hypothetical_protein_1,_hypothetical_protein_2,_and_hypothetical_protein_3_genes,_complete_cds	4431	3	403
SRR23971553	NC_032481.1	Beihai_mollusks_virus_2_strain_WZSLuoI86113_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	9054	2	186
SRR23971553	NC_040594.1	Picalivirus_A_isolate_PicaV-A,_complete_genome	8966	4	93
SRR23971553	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1542	5943
SRR23971553	NC_032890.1	Wenzhou_channeled_applesnail_virus_3_strain_BHBei77067_hypothetical_protein_gene,_complete_cds	8377	6	217
SRR23971553	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	3	279
SRR23971500	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	3	271
SRR23971500	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	5	279
SRR23971500	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	10	684
SRR23971502	NC_006383.2	Peste_des_petits_ruminants_virus_complete_genome	15948	50	1686
SRR23971502	NC_045512.2	Severe_acute_respiratory_syndrome_coronavirus_2_isolate_Wuhan-Hu-1,_complete_genome	29903	27	1123
SRR23971502	NC_001356.1	Human_papillomavirus_-_1,_complete_genome	7815	37	1139
SRR23971502	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	3	106
SRR23971502	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	41	2096
SRR23971502	NC_003494.1	Infectious_spleen_and_kidney_necrosis_virus,_complete_genome	111362	6	93
SRR23971502	NC_001539.1	Canine_parvovirus,_complete_genome	5323	17	962
SRR23971502	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	95	2958
SRR23971502	NC_008514.1	Siniperca_chuatsi_rhabdovirus,_complete_genome	11545	17	311
SRR23971502	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	5	186
SRR23971502	NC_026812.1	Chinook_salmon_bafinivirus_isolate_NIDO,_complete_genome	27004	8	372
SRR23971502	NC_022089.1	Parvovirus_NIH-CQV_putative_15-kDa_protein,_putative_replication_associated_protein_(rep),_and_putative_capsid_protein_(cap)_genes,_complete_cds	3780	63	1516
SRR23971502	NC_004442.1	Canine_minute_virus,_complete_genome	5097	6	161
SRR23971577	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	1	93
SRR23971577	NC_001543.1	Rabbit_hemorrhagic_disease_virus-FRG,_complete_genome	7437	27	119
SRR23971577	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	13	1336
SRR23971577	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	407	4637
SRR23971577	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	15	1458
SRR23971577	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	1	147
SRR23971577	OM451195.1	MAG:_Hedgehog_dicipivirus_2_isolate_HeN-F3_polyprotein_P2/P3_gene,_complete_cds	8598	3	203
SRR23971507	NC_033291.1	Wenling_crustacean_virus_14_strain_WLJQ104130_RNA-dependent_RNA_polymerase_gene,_complete_cds	6699	7	797
SRR23971507	NC_045512.2	Severe_acute_respiratory_syndrome_coronavirus_2_isolate_Wuhan-Hu-1,_complete_genome	29903	19	1802
SRR23971417	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	1	43
SRR23971417	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	13	559
SRR23971417	NC_001457.1	Human_papillomavirus_type_4,_complete_genome	7353	2	84
SRR23971417	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	2	86
SRR23971417	AC_000013.1	Fowl_adenovirus_D,_complete_genome	45063	1	43
SRR23971417	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	7	274
SRR23971417	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	6	208
SRR23971417	NC_001539.1	Canine_parvovirus,_complete_genome	5323	14	564
SRR23971417	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	1	43
SRR23971417	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	3	129
SRR23971417	NC_028238.1	Turkeypox_virus_strain_TKPV-HU1124/2011,_complete_genome	188534	1	43
SRR23971417	NC_002577.1	Gallid_herpesvirus_3,_complete_genome	164270	9	387
SRR23971417	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	1	43
SRR23971417	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	8	281
SRR23971495	NC_040594.1	Picalivirus_A_isolate_PicaV-A,_complete_genome	8966	1	88
SRR23971495	NC_001943.1	Human_astrovirus,_complete_genome	6813	1	186
